"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"Type Accident - Libellé (old)";"CNIT";"Catégorie véhicule";"Age véhicule"
"77 377";"A";"2021";"Métropole";"Accident Léger";"M10FCTVP001T342";"VT";"3"
"77 379";"A";"2021";"Métropole";"Accident Léger";"M10DACVP001X367";"VT";"2"
"77 380";"A";"2021";"Métropole";"Accident Léger";"M10RENVP001R198";"VT";"11"
"77 381";"A";"2021";"Métropole";"Accident Léger";"M10MCDVPVN8W793";"VT";"4"
"77 381";"B";"2021";"Métropole";"Accident Léger";"M10VWGVP003L686";"VT";"11"
"77 382";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"11"
"77 382";"B";"2021";"Métropole";"Accident Léger";"L1ECEFCL000L379";"Cyclo";"0"
"77 383";"A";"2021";"Métropole";"Accident Léger";"M10RENVP0095144";"VT";"9"
"77 383";"B";"2021";"Métropole";"Accident Léger";"L3EYAMML000J876";"Moto légère";"0"
"77 384";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0280671";"VT";"5"
"77 384";"B";"2021";"Métropole";"Accident Léger";"M10VWGVP285H738";"VT";"9"
"77 385";"A";"2021";"Métropole";"Accident Léger";"N10RENCTA769110";"VU";"0"
"77 385";"B";"2021";"Métropole";"Accident Léger";"W0L0ZCF68380770";"VT";"18"
"77 386";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"17"
"77 386";"B";"2021";"Métropole";"Accident Léger";"MCT5002PC678";"VT";"17"
"77 387";"A";"2021";"Métropole";"Accident Léger";"MFT1012HL761";"VT";"12"
"77 387";"B";"2021";"Métropole";"Accident Léger";"MFT1001HH142";"VT";"22"
"77 388";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"77 388";"Z";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"N/A"
"77 389";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"77 389";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"77 390";"A";"2021";"Métropole";"Accident Léger";"N10CTRCT0696599";"VU";"1"
"77 391";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"20"
"77 391";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"17"
"77 391";"C";"2021";"Métropole";"Accident Léger";"MPE5212MP176";"VT";"15"
"77 392";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"12"
"77 392";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPR81P902";"VT";"3"
"77 393";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"10"
"77 393";"B";"2021";"Métropole";"Accident Léger";"MFD50E2C3146";"VT";"12"
"77 394";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP100X973";"VT";"0"
"77 394";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto lourde";"0"
"77 395";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPH587017";"VT";"4"
"77 395";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"1"
"77 396";"A";"2021";"Métropole";"Accident Léger";"MCT5514MQ252";"VT";"N/A"
"77 396";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"77 396";"C";"2021";"Métropole";"Accident Léger";"M10CTRVP051P093";"VT";"4"
"77 397";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"77 398";"A";"2021";"Métropole";"Accident grave non mortel";"M10SETVP005G698";"VT";"4"
"77 398";"B";"2021";"Métropole";"Accident grave non mortel";"LMP21C10P063";"Cyclo";"11"
"77 399";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP000H935";"VT";"10"
"77 400";"A";"2021";"Métropole";"Accident Léger";"MBM5644NP572";"VT";"7"
"77 401";"A";"2021";"Métropole";"Accident Léger";"M10RENVP382D785";"VT";"7"
"77 401";"B";"2021";"Métropole";"Accident Léger";"M10RENVP000E841";"VT";"10"
"77 402";"A";"2021";"DOM";"Accident mortel";"N/A";"Cyclo";"N/A"
"77 403";"A";"2021";"DOM";"Accident Léger";"N/A";"VT";"13"
"77 403";"B";"2021";"DOM";"Accident Léger";"N/A";"VT";"5"
"77 403";"C";"2021";"DOM";"Accident Léger";"N/A";"VT";"11"
"77 404";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"N/A"
"77 405";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP4107591";"VT";"0"
"77 405";"B";"2021";"Métropole";"Accident Léger";"N10CTRCT0088396";"VU";"6"
"77 406";"A";"2021";"Autres OM";"Accident grave non mortel";"N/A";"VT";"2"
"77 407";"A";"2021";"Métropole";"Accident grave non mortel";"MCT5001RV977";"VT";"13"
"77 409";"A";"2021";"Métropole";"Accident Léger";"JYARM1810000031";"Moto lourde";"3"
"77 410";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0008D63";"VT";"7"
"77 410";"B";"2021";"Métropole";"Accident Léger";"M10VWGVPN22X689";"VT";"N/A"
"77 410";"C";"2021";"Métropole";"Accident Léger";"M10RENVP572U418";"VT";"2"
"77 411";"A";"2021";"Métropole";"Accident Léger";"MRE5312AT919";"VT";"14"
"77 412";"A";"2021";"Métropole";"Accident Léger";"M10RENVP0007834";"VT";"11"
"77 412";"B";"2021";"Métropole";"Accident Léger";"M10RENVP013L896";"VT";"9"
"77 413";"A";"2021";"Métropole";"Accident Léger";"N10RENCT3342977";"VU";"7"
"77 414";"A";"2021";"Métropole";"Accident Léger";"N10RENCT558M615";"VU";"1"
"77 414";"B";"2021";"Métropole";"Accident Léger";"N10CTRCT004E600";"VU";"8"
"77 414";"C";"2021";"Métropole";"Accident Léger";"M10RENVP4783848";"VT";"4"
"77 415";"A";"2021";"Métropole";"Accident Léger";"M10RENVP603N732";"VT";"2"
"77 416";"A";"2021";"Métropole";"Accident Léger";"N10RENCT3762946";"VU";"7"
"77 417";"A";"2021";"Métropole";"Accident Léger";"LJS14L30H432";"Moto lourde";"0"
"77 417";"B";"2021";"Métropole";"Accident Léger";"MPE5311TV653";"VT";"8"
"77 418";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP000C386";"VT";"10"
"77 418";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VT";"21"
"77 419";"A";"2021";"Métropole";"Accident Léger";"L3EYAMML000R859";"Moto légère";"1"
"77 420";"A";"2021";"Métropole";"Accident Léger";"MCT5002PY980";"VT";"14"
"77 420";"B";"2021";"Métropole";"Accident Léger";"M10FRDVP140P878";"VT";"3"
"77 420";"C";"2021";"Métropole";"Accident Léger";"N10RENCT0183651";"VU";"8"
"77 421";"A";"2021";"Métropole";"Accident grave non mortel";"M3EDVCM2000Y";"Moto lourde";"5"
"77 421";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"13"
"77 422";"A";"2021";"Métropole";"Accident Léger";"MSE5342BK322";"VT";"13"
"77 422";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP008V616";"VT";"6"
"77 423";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0021337";"VT";"8"
"77 424";"A";"2021";"Métropole";"Accident Léger";"M10RENVP471P126";"VT";"4"
"77 424";"B";"2021";"Métropole";"Accident Léger";"MRE1112ET972";"VT";"14"
"77 424";"C";"2021";"Métropole";"Accident Léger";"M10PGTVP048R581";"VT";"3"
"77 425";"A";"2021";"Métropole";"Accident Léger";"N10RENCT4164606";"VU";"5"
"77 425";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"17"
"77 425";"C";"2021";"Métropole";"Accident Léger";"MRE5021E7572";"VT";"13"
"77 425";"D";"2021";"Métropole";"Accident Léger";"N10CTRCT069J417";"VU";"2"
"77 425";"E";"2021";"Métropole";"Accident Léger";"M10RENVP538J405";"VT";"3"
"77 426";"A";"2021";"Métropole";"Accident Léger";"N10RENCTA762103";"VU";"0"
"77 426";"B";"2021";"Métropole";"Accident Léger";"M10PELVP0006995";"VT";"10"
"77 427";"A";"2021";"Métropole";"Accident Léger";"M10RENVP5220596";"VT";"5"
"77 427";"B";"2021";"Métropole";"Accident Léger";"M10RENVP382C784";"VT";"6"
"77 428";"A";"2021";"Métropole";"Accident Léger";"M10RENVP538J404";"VT";"3"
"77 428";"B";"2021";"Métropole";"Accident Léger";"N/A";"VT";"3"
"77 429";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVPA67W039";"VT";"0"
"77 429";"B";"2021";"Métropole";"Accident grave non mortel";"MRE5022KT029";"VT";"13"
"77 429";"C";"2021";"Métropole";"Accident grave non mortel";"wv1zzz2fzg70030";"PL";"5"
"77 430";"A";"2021";"Métropole";"Accident grave non mortel";"M10BMWVP043U328";"VT";"3"
"77 431";"A";"2021";"Métropole";"Accident Léger";"MG16604QT356";"VT";"13"
"77 431";"B";"2021";"Métropole";"Accident Léger";"M10RENVP5221597";"VT";"4"
"77 431";"C";"2021";"Métropole";"Accident Léger";"M10RENVPA66U135";"VT";"1"
"77 431";"D";"2021";"Métropole";"Accident Léger";"M10PGTVP001S521";"VT";"9"
"77 432";"A";"2021";"Métropole";"Accident Léger";"MBM7562C1954";"VT";"12"
"77 432";"B";"2021";"Métropole";"Accident Léger";"MPL52F2HJ223";"VT";"13"
"77 433";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPD63M877";"VT";"6"
"77 433";"B";"2021";"Métropole";"Accident Léger";"MJT1052RR321";"VT";"16"
"77 434";"A";"2021";"Métropole";"Accident Léger";"M10SUZVP0006344";"VT";"8"
"77 434";"B";"2021";"Métropole";"Accident Léger";"L1EDRBCL000A031";"Cyclo";"7"
"77 435";"A";"2021";"Métropole";"Accident mortel";"M10RENVP4247216";"VT";"5"
"77 436";"A";"2021";"Métropole";"Accident grave non mortel";"M10PELVP020M736";"VT";"10"
"77 437";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"4"
"77 437";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Cyclo";"10"
"77 438";"A";"2021";"Métropole";"Accident grave non mortel";"MAU53B1G0001";"VT";"17"
"77 439";"A";"2021";"Métropole";"Accident Léger";"N10VWGCTG74X783";"VU";"6"
"77 440";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Autres";"9"
"77 441";"A";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP000T004";"VT";"10"
"77 442";"A";"2021";"Métropole";"Accident Léger";"L1EMBKCL0000055";"Cyclo";"3"
"77 443";"A";"2021";"Métropole";"Accident grave non mortel";"L1ESYMCL000R428";"Cyclo";"1"
"77 443";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"PL";"0"
"77 444";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP009B011";"VT";"7"
"77 444";"B";"2021";"Métropole";"Accident Léger";"MRE5012E8572";"VT";"15"
"77 445";"A";"2021";"Métropole";"Accident mortel";"MPE5312TJ481";"VT";"13"
"77 446";"A";"2021";"Métropole";"Accident grave non mortel";"M10SKDVP002S105";"VT";"10"
"77 446";"B";"2021";"Métropole";"Accident grave non mortel";"LKM12L30F242";"Moto lourde";"13"
"77 447";"A";"2021";"Métropole";"Accident grave non mortel";"M10PELVP601N799";"VT";"2"
"77 447";"B";"2021";"Métropole";"Accident grave non mortel";"LJH18L40R095";"Moto lourde";"14"
"77 448";"A";"2021";"Métropole";"Accident mortel";"M10RENVP0015188";"VT";"10"
"77 449";"A";"2021";"Métropole";"Accident Léger";"M10NSSVP002F753";"VT";"0"
"77 449";"B";"2021";"Métropole";"Accident Léger";"M1GNSSVP022S342";"VT";"5"
"77 450";"A";"2021";"Métropole";"Accident mortel";"MRE1312EB000";"VT";"19"
"77 451";"A";"2021";"Métropole";"Accident Léger";"LKY92E204511";"Moto légère";"11"
"77 451";"B";"2021";"Métropole";"Accident Léger";"MJT2653BJ565";"VT";"15"
"77 452";"A";"2021";"Métropole";"Accident grave non mortel";"MPE5202MV730";"VT";"16"
"77 452";"B";"2021";"Métropole";"Accident grave non mortel";"L1EMBKCL0004023";"Cyclo";"5"
"77 453";"A";"2021";"Métropole";"Accident grave non mortel";"L3EZERM2000P333";"Moto lourde";"0"
"77 453";"B";"2021";"Métropole";"Accident grave non mortel";"MPE5011RH114";"VT";"13"
"77 454";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"TC";"N/A"
"77 455";"A";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP0253365";"VT";"7"
"77 455";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"41"
"77 456";"A";"2021";"Métropole";"Accident mortel";"M10PGTVP0713789";"VT";"2"
"77 456";"B";"2021";"Métropole";"Accident mortel";"M10DACVP0019016";"VT";"5"
"77 457";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"N/A"
"77 458";"A";"2021";"Métropole";"Accident grave non mortel";"L3EDUCM10003284";"Moto lourde";"1"
"77 459";"A";"2021";"Métropole";"Accident grave non mortel";"LMP11C10E090";"Cyclo";"12"
"77 459";"B";"2021";"Métropole";"Accident grave non mortel";"MRE5332EG548";"VT";"12"
"77 460";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"2"
"77 461";"A";"2021";"Métropole";"Accident grave non mortel";"M10FATVP083Z146";"VT";"3"
"77 461";"B";"2021";"Métropole";"Accident grave non mortel";"MCT1012PP145";"VT";"14"
"77 461";"C";"2021";"Métropole";"Accident grave non mortel";"N30DFATR202N504";"PL";"5"
"77 462";"A";"2021";"Métropole";"Accident grave non mortel";"M10RENVP0065765";"VT";"10"
"77 463";"A";"2021";"Métropole";"Accident grave non mortel";"LJS18L40N008";"Moto lourde";"18"
"77 464";"A";"2021";"Métropole";"Accident Léger";"MJN5322VY424";"VT";"11"
"77 464";"B";"2021";"Métropole";"Accident Léger";"MSE5636DV912";"VT";"14"
"77 466";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"26"
"77 466";"B";"2021";"Métropole";"Accident Léger";"MBM3712D6495";"VT";"22"
"77 466";"C";"2021";"Métropole";"Accident Léger";"M10CTRVP0009189";"VT";"11"
"77 467";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP002U971";"VT";"9"
"77 467";"B";"2021";"Métropole";"Accident grave non mortel";"M10DACVP001W366";"VT";"2"
"77 468";"A";"2021";"Métropole";"Accident mortel";"N/A";"VU";"1"
"77 468";"B";"2021";"Métropole";"Accident mortel";"N/A";"PL";"8"
"77 469";"A";"2021";"Métropole";"Accident grave non mortel";"M10PGTVP0717344";"VT";"1"
"77 470";"A";"2021";"Métropole";"Accident grave non mortel";"LJS14L304419";"Moto lourde";"10"
"77 470";"B";"2021";"Métropole";"Accident grave non mortel";"M10RENVP538J405";"VT";"3"
"77 471";"A";"2021";"Métropole";"Accident Léger";"MAU76E2GQ247";"VT";"15"
"77 472";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP2679844";"VT";"1"
"77 472";"B";"2021";"Métropole";"Accident Léger";"L3EAPRM2000N515";"Moto lourde";"2"
"77 473";"A";"2021";"Métropole";"Accident mortel";"N/A";"VT";"28"
"77 475";"A";"2021";"Métropole";"Accident mortel";"M10RENVPC980170";"VT";"0"
"77 476";"A";"2021";"Métropole";"Accident mortel";"N10MCZCTMZ5G860";"VU";"2"
"77 477";"A";"2021";"Métropole";"Accident mortel";"N/A";"Moto lourde";"26"
"77 478";"A";"2021";"Métropole";"Accident Léger";"N/A";"VT";"13"
"77 479";"A";"2021";"Métropole";"Accident grave non mortel";"1C4HJWB51DL6113";"VT";"7"
"77 479";"B";"2021";"Métropole";"Accident grave non mortel";"L1EKYMCL000B032";"Cyclo";"8"
"77 480";"A";"2021";"Métropole";"Accident Léger";"M10SMTVP000H078";"VT";"9"
"77 480";"B";"2021";"Métropole";"Accident Léger";"MAU5392FW212";"VT";"17"
"77 481";"A";"2021";"Métropole";"Accident grave non mortel";"L1EMBKCL0000055";"Cyclo";"3"
"77 481";"B";"2021";"Métropole";"Accident grave non mortel";"MCT5203C4758";"VT";"17"
"77 482";"A";"2021";"Métropole";"Accident grave non mortel";"M10NSSVP0005477";"VT";"10"
"77 482";"B";"2021";"Métropole";"Accident grave non mortel";"H450OA211E1001D";"PL";"5"
"77 483";"A";"2021";"Métropole";"Accident Léger";"M10MTSVP0003161";"VT";"11"
"77 483";"B";"2021";"Métropole";"Accident Léger";"M10PGTVP072S073";"VT";"1"
"77 483";"C";"2021";"Métropole";"Accident Léger";"MRE1415AT491";"VT";"17"
"77 484";"A";"2021";"Métropole";"Accident grave non mortel";"M10CTRVP0719409";"VT";"1"
"77 485";"A";"2021";"Métropole";"Accident mortel";"N/A";"Moto légère";"25"
"77 486";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"2"
"77 486";"B";"2021";"Métropole";"Accident Léger";"N/A";"PL";"2"
"77 487";"A";"2021";"Métropole";"Accident grave non mortel";"N30KKATRB398028";"PL";"2"
"77 488";"A";"2021";"Métropole";"Accident Léger";"M10VWGVPP88A142";"VT";"3"
"77 489";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"6"
"77 490";"A";"2021";"Métropole";"Accident Léger";"LYM92E20V267";"Moto légère";"11"
"77 490";"B";"2021";"Métropole";"Accident Léger";"MCT1102P2961";"VT";"15"
"77 491";"A";"2021";"Métropole";"Accident Léger";"M10RENVP410B040";"VT";"5"
"77 492";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL000W956";"Cyclo";"0"
"77 492";"B";"2021";"Métropole";"Accident Léger";"MPE5316VK763";"VT";"12"
"77 494";"A";"2021";"Métropole";"Accident Léger";"L3EYAMM2000N547";"Moto lourde";"6"
"77 496";"A";"2021";"Métropole";"Accident Léger";"M10RENVP003A579";"VT";"8"
"77 497";"A";"2021";"Métropole";"Accident Léger";"L1EPGTCL0112550";"Cyclo";"3"
"77 498";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"18"
"77 498";"B";"2021";"Métropole";"Accident Léger";"MRE5012K6661";"VT";"15"
"77 499";"A";"2021";"Métropole";"Accident Léger";"LJH22E20C121";"Moto légère";"13"
"77 499";"B";"2021";"Métropole";"Accident Léger";"M10CTRVP0003402";"VT";"6"
"77 500";"A";"2021";"Métropole";"Accident Léger";"N10MCZCT012K536";"VU";"4"
"77 500";"B";"2021";"Métropole";"Accident Léger";"L3EYAMM1000H966";"Moto lourde";"0"
"77 501";"A";"2021";"Métropole";"Accident Léger";"M10CTRVP0711401";"VT";"1"
"77 502";"A";"2021";"Métropole";"Accident Léger";"N/A";"Indéterminable";"12"
"77 502";"B";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"1"
"77 503";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"8"
"77 503";"B";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"2"
"77 504";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"10"
"77 504";"B";"2021";"Métropole";"Accident Léger";"N/A";"VU";"1"
"77 505";"A";"2021";"Métropole";"Accident Léger";"MRE5002EK998";"VT";"18"
"77 506";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL000A898";"Cyclo";"1"
"77 507";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"N/A"
"77 507";"B";"2021";"Métropole";"Accident Léger";"M10RENVPA69G578";"VT";"0"
"77 508";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP001T486";"VT";"8"
"77 509";"A";"2021";"Métropole";"Accident Léger";"N10FATCT0271068";"VU";"6"
"77 509";"B";"2021";"Métropole";"Accident Léger";"MPL5362MB335";"VT";"20"
"77 510";"A";"2021";"Métropole";"Accident Léger";"M10SETVP000R034";"VT";"10"
"77 510";"B";"2021";"Métropole";"Accident Léger";"LGG94J70T642";"Moto lourde";"9"
"77 512";"A";"2021";"Métropole";"Accident Léger";"L1EPGGCL000W956";"Cyclo";"5"
"77 512";"B";"2021";"Métropole";"Accident Léger";"L3ESUZM2001J019";"Moto lourde";"1"
"77 513";"A";"2021";"Métropole";"Accident Léger";"N/A";"Moto légère";"0"
"77 513";"B";"2021";"Métropole";"Accident Léger";"MMB39S5Q0805";"VT";"15"
"77 515";"A";"2021";"Métropole";"Accident Léger";"MAU5172QK829";"VT";"19"
"77 515";"B";"2021";"Métropole";"Accident Léger";"L3ESUZM1000L120";"Moto lourde";"9"
"77 516";"A";"2021";"Métropole";"Accident Léger";"M10FATVP0832052";"VT";"5"
"77 516";"B";"2021";"Métropole";"Accident Léger";"M10RENVP382G788";"VT";"7"
"77 517";"A";"2021";"Métropole";"Accident Léger";"M10JT0VP0267145";"VT";"1"
"77 518";"A";"2021";"Métropole";"Accident Léger";"N/A";"Cyclo";"3"
"77 518";"B";"2021";"Métropole";"Accident Léger";"N/A";"PL";"3"
"77 519";"A";"2021";"Métropole";"Accident Léger";"MJS5104HR347";"VT";"9"
"77 521";"A";"2021";"Métropole";"Accident Léger";"M10SKDVP000R857";"VT";"10"
"77 521";"B";"2021";"Métropole";"Accident Léger";"N10RENCT004J027";"VU";"9"
"77 521";"Z";"2021";"Métropole";"Accident Léger";"N/A";"VU";"N/A"
"77 522";"A";"2021";"Métropole";"Accident Léger";"L5EPGGTM000C157";"Moto lourde";"8"
"77 522";"B";"2021";"Métropole";"Accident Léger";"M10RENVP5220596";"VT";"3"
"77 523";"A";"2021";"Métropole";"Accident Léger";"N/A";"VU";"18"
"77 523";"B";"2021";"Métropole";"Accident Léger";"MCT5001RV977";"VT";"14"
"77 524";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"Moto lourde";"28"
"77 524";"B";"2021";"Métropole";"Accident grave non mortel";"M10FRDVP001S087";"VT";"10"
"77 525";"A";"2021";"Métropole";"Accident grave non mortel";"N/A";"VT";"15"
"77 525";"B";"2021";"Métropole";"Accident grave non mortel";"N/A";"Cyclo";"20"
"77 526";"B";"2021";"Métropole";"Accident mortel";"MRE7626A3532";"VT";"14"
"77 526";"C";"2021";"Métropole";"Accident mortel";"N/A";"Moto lourde";"25"
"77 527";"A";"2021";"Métropole";"Accident Léger";"M10PGTVP0803392";"VT";"1"
"77 527";"B";"2021";"Métropole";"Accident Léger";"L1EPGGCL000A898";"Cyclo";"0"
"77 528";"A";"2021";"Métropole";"Accident Léger";"N/A";"Autres";"20"
"77 529";"A";"2021";"Métropole";"Accident grave non mortel";"L1EAPRCL000U489";"Cyclo";"0"
"77 530";"A";"2021";"Métropole";"Accident grave non mortel";"N10CTRCT043C473";"VU";"2"
"77 530";"B";"2021";"Métropole";"Accident grave non mortel";"LJH1AM40P054";"Moto lourde";"19"
"77 531";"A";"2021";"Métropole";"Accident Léger";"N10VTRCT0028499";"VU";"8"
"77 532";"A";"2021";"Métropole";"Accident grave non mortel";"M10BMWVP077P131";"VT";"0"
"77 535";"A";"2021";"Métropole";"Accident Léger";"LIEAE2CL000Y105";"Cyclo";"0"
"77 535";"B";"2021";"Métropole";"Accident Léger";"WVWZZZ1KZ8W3196";"VT";"12"
"77 536";"A";"2021";"Métropole";"Accident Léger";"MLD8704D1691";"VT";"13"
"77 537";"A";"2021";"Métropole";"Accident mortel";"MPE5203CP925";"VT";"17"
"77 537";"B";"2021";"Métropole";"Accident mortel";"M10NSSVP026G051";"VT";"4"
"77 538";"A";"2021";"Métropole";"Accident Léger";"M10FRDVP0007128";"VT";"10"
